"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",-0.0455416317884761,1.07,1.42343922617303,85.217063937653,67.4763193107236,1474.89826576604,0.72,0.54,0.57,0.79,0.71,0,1,1,7.62902330545161,0.638652388126169,206002015476.992,1.00869990729994,0.0402619842881623,2013,1,5,24.7550065543599,0.0676586484738149
"2",0.0199874399222779,1.03,-0.163093160499022,-13.507802767091,28.4328937631035,17960.2417556614,0.11,0,0.08,0.04,0.52,0,1,1,3.16988417628937,0.295246270736444,-595738551933.096,0.314711639070007,-0.042838934246975,2014,1,5,23.3344534050992,0.0295588022415444
"3",-0.0561523997689095,1.54,-0.747269777730269,-32.0607919535982,92.6616887969153,-2677.10251421209,0.11,0.01,0.09,0.06,0.55,0,1,1,1.11118077772172,-0.1193885324906,497194824558.576,1.68092636605572,0.0388677431258822,2015,1,5,24.1727144760929,0.431782416425538
"4",-0.0616,0.36,0.889236486877412,64.8290048148591,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,0.50510384605118,-0.0614547298360899,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-6.30107130978773,0.9952,5.93,-58.8604502482908,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-1.91056895426567
"6",0.1587,3.01404660973151,0.554297961936967,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.029971120550208
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.0880634017447713,1.53,0.383890380478463,13.5029925020595,40.1680712530205,-15797.6052938792,0,0,0,0,0.1,0,0,0,-0.331737643670028,-0.199898681961548,246993944337.149,1.94587936650084,0.081231116123042,2014,3,1,22.8682009190885,0.425267735404344
"9",0.0302926250515469,1.63,-0.927183729308968,-55.7889561267044,52.1251162700547,-4330.02218093152,0.06,0,0,0,0.16,0,0,0,-2.47170518966482,0.229559807579357,63842881102.2374,0.100695664640629,-0.0755768442571862,2015,3,1,23.1560372416755,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
"13",0.0690682146731702,-0.117774744965041,0.590784016018521,22.02,10.0521523402663,2.83,0.13,0.07,0.16,0.22,0.28,0,1,1,3.1817,0.2197,2.9198e+10,1.5653780897793,0.042181102355241,2013,5,5,24.0973660507242,-0.561810850846627
"14",0.0624,1.55063487538086,0.4353,21.03,26.7,1.09,0.03,0.02,0.03,0.04,0.41,0,1,1,6.0649,0.0889,2.7547e+10,1.57707234982411,-0.0549208530042889,2014,5,5,24.0391594736941,-0.562124343223993
"15",0.1092,1.47814583474955,0.697613534596828,18.48,32.47,2.45,0.04,0.02,0.05,0.07,0.47,0,1,1,7.4119,0.225,5.305e+10,1.3358525292876,0.0474591096876286,2015,5,5,24.6945007020064,-0.139909253793357
"16",0.0172,0.92,0.1314,6.55,35.89,9.81,0,0,0,0,0.13,0,0,0,0.6214,0.0032,19796095000,0.742625084707307,-0.0239918164236638,2013,6,5,23.7087505329738,-0.083381608939051
"17",0.0016,0.9,0.0179,9.36,72.86,8.05,0,0,0,0,0.14,0,0,0,1.1287,3e-04,24904916000,0.725509368341039,-0.00938741586131097,2014,6,5,23.9383310506493,-0.105360515657826
"18",0.014,0.96,0.2915,31.92,11.2592753280226,6.33,0.06,0,0,0,0.2,0,0,0,3.3794,0.0028,30755802000,0.468147190753278,0.0601803856816807,2015,6,5,24.1493444963274,-0.0408219945202552
"19",0.0597,1.23,0.1091,2.33,18.83,16.31,0.08,0.15,0.35,0.12,0.29,0,1,1,0.1346,0.1171,4.2953e+10,1.84355580390044,-0.0481446412909056,2013,7,5,24.4833723315986,0.207014169384326
"20",0.0547,1.66,0.0995,2.82,33.77,14.27,0.01,0.02,0.03,0.02,0.37,0,1,1,0.1583,0.1123,4.1275e+10,0.832397643855632,0.0118924378901004,2014,7,5,24.4435228267526,0.506817602368452
"21",0.104,1.63,0.202,3.03,14.28,14.4,0.01,0.01,0.05,0.01,0.38,0,1,1,0.2768,0.2158,4.1247e+10,1.44857963539465,0.0311116643961698,2015,7,5,24.4428442198096,0.488580014818671
"22",0.0401,1.69,0.1243,4.74,39.04,4.71,0.43,0.4,0.02,0.2,0.39,1,0,1,1.3023,0.0738,1681851000,0.846682324054431,-0.0165347661272721,2013,8,6,21.2431608095554,0.524728528934982
"23",0.039,1.7,0.1297,4.24,31.84,5.02,0.03,0.07,0.03,0.01,0.52,1,1,1,1.3839,0.0665,1850700000,0.743221605521034,0.0367951634510975,2014,8,6,21.338829782848,0.53062825106217
"24",0.047,1.71,0.1407,4.48,31.04,5.5,0.04,0.09,0.01,0.05,0.57,1,1,1,1.2886,0.0817,1990212000,1.45288905135402,-0.0630325085882382,2015,8,6,21.4115070026719,0.536493370514568
"25",0.147581157692574,2.62,0.346895040998471,5.15946356740178,13.4835343726946,-4121.97348741101,0.87,0.99,0.92,0.83,0.84,1,1,1,0.777339911611042,-0.0645665738589068,-319577270224.635,0.550999847598482,0.0376753471009873,2013,9,7,23.6690898074456,0.963174317773006
"26",0.220851362940283,3.2,1.38758092490811,54.598750502271,-11.5314192496281,8881.77633569939,0.09,0.12,0.09,0.13,0.83,1,1,1,2.52711515018924,0.622210693868144,321716752342.795,1.96526093531432,-0.0122108921118647,2014,9,7,22.9896314824975,1.16315080980568
"27",0.229107225547309,3.82,0.599721406845126,14.0265311313663,-15.2762750387208,-10481.4942483562,0.08,0.08,0.03,0.06,0.62,1,1,1,1.23852170455078,0.101079467907182,-36002391314.6335,0.973483730024112,0.0477791915343898,2015,9,7,23.3793594857496,1.34025042261848
"28",0.116266295977834,1.77,0.984714286779219,49.5993165904309,8.08096230461533,-1022.20488550943,0.48,0.59,0.3,0.55,0.56,1,0,1,1.86567976327143,0.117514093220669,412889287376.844,1.31523601875755,0.0246039468929499,2013,10,7,23.6619145820078,0.570979546585738
"29",0.144921748095876,1.95,0.240042338362918,0.433106796616986,30.1239015769581,-2321.23779912646,0.08,0.07,0.04,0.08,0.51,1,0,1,1.67019739686155,-0.187781766108873,270457955882.925,1.54411687971311,0.0236277206132968,2014,10,7,23.3897584056711,0.667829372575655
"30",0.127820456566732,2.31,0.665205334755002,27.5892410976018,49.42122531164,-1292.99468403172,0.09,0.07,0.05,0.09,0.53,1,0,1,-0.0844978964707397,0.120023746710011,95103370364.6594,1.10791875763138,-0.0775545470087128,2015,10,7,22.6156463595296,0.837247524533702
"31",0.0318,0.48,0.0691,1.35,17.94,30.61,0.09,0.55,0,0.06,0.19,1,0,0,0.2653,0.0149,4.3752e+10,0.664424226349584,0.0566792627988099,2013,11,2,24.5018031629909,-0.7339691750802
