"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0965070300927967,1.07,2.8561039789501,90.32650598041,-1.43072149817473,4659.98915524396,0.72,0.54,0.57,0.79,0.71,0,1,1,4.86631362484794,0.659137316797288,144028267865.096,1.00869990729994,0.0402619842881623,2013,1,5,26.060304876115,0.0676586484738149
"2",0.115703184615999,1.03,0.994696862277559,27.2091522298697,-112.42644023778,-1804.30943300834,0.11,0,0.08,0.04,0.52,0,1,1,3.75423473208002,0.290351537912824,437839713093.129,0.314711639070007,-0.042838934246975,2014,1,5,25.0949082286436,0.0295588022415444
"3",0.135288084562929,1.54,1.87740407340619,59.9412355933391,79.4058612210094,3181.95331893346,0.11,0.01,0.09,0.06,0.55,0,1,1,5.50289473990224,0.656578325769622,-272425466744.302,1.68092636605572,0.0388677431258822,2015,1,5,23.0888808356581,0.431782416425538
"4",-0.0616,0.36,-0.876382259504744,-32.908911500571,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,-1.34875328929075,0.374565816942009,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-3.96691621555772,0.9952,5.93,-438.863221174004,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-1.18513307840017
"6",0.1587,2.95842101212695,0.336740932646671,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.719283911185717
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.126619926337138,1.53,-0.598853335922237,-29.2582779770191,96.2637865665263,-1715.52457368538,0,0,0,0,0.1,0,0,0,-0.484719190740588,0.758732367920851,806718225215.292,1.94587936650084,0.081231116123042,2014,3,1,25.5202492614238,0.425267735404344
"9",0.0166346333387192,1.63,1.1525567676924,50.2349287075397,109.651986761613,11362.4066817939,0.06,0,0,0,0.16,0,0,0,3.33005123469599,0.287641164319133,-156759832163.512,0.100695664640629,-0.0755768442571862,2015,3,1,23.6038969198081,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
