"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.183798380540491,1.07,0.137491754409301,-8.85210265350378,-64.4722966500737,-7654.98546654476,0.72,0.54,0.57,0.79,0.71,0,1,1,-0.247927399116047,0.528975660476348,83332822373.4347,1.00869990729994,0.0402619842881623,2013,1,5,24.5191297976943,0.0676586484738149
"2",-0.0606755832721334,1.03,0.888129923315418,39.5313422018981,41.545208797428,8062.77721737213,0.11,0,0.08,0.04,0.52,0,1,1,4.77286443174155,0.558179078881537,17118911293.2866,0.314711639070007,-0.042838934246975,2014,1,5,24.1874362964292,0.0295588022415444
"3",0.0150997543201342,1.54,0.047228190260834,3.12875965650724,24.9178505420796,248.588730963393,0.11,0.01,0.09,0.06,0.55,0,1,1,1.1892553780016,0.28799005904775,-6851797265.86647,1.68092636605572,0.0388677431258822,2015,1,5,23.1313116152607,0.431782416425538
"4",-0.0616,0.36,0.455778699377354,15.5539451981263,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,2.8619592662616,0.298974017071975,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-3.68652263898651,0.9952,5.93,-79.4925922916486,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-0.48997181590351
"6",0.1587,0.00999030745212059,0.595428923269809,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,-0.579363150792161
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.21155276446049,1.53,0.189956130743015,-8.2347937805332,-100.36748866446,4903.67527311828,0,0,0,0,0.1,0,0,0,1.23820185658401,0.461343955182813,-258332788558.585,1.94587936650084,0.081231116123042,2014,3,1,22.8874016132607,0.425267735404344
"9",-0.00741553599982486,1.63,-0.435122168940444,-14.1478733318586,104.617319352886,8124.49502906141,0.06,0,0,0,0.16,0,0,0,-1.62161316482431,-0.225588568223115,-14988531380.9793,0.100695664640629,-0.0755768442571862,2015,3,1,21.924780636953,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
