"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.134224615105319,1.07,0.738340931809696,11.4539154363104,-66.7806567446904,1030.55687149529,0.72,0.54,0.57,0.79,0.71,0,1,1,0.5246951310647,0.211074090907963,220885636407.884,1.00869990729994,0.0402619842881623,2013,1,5,24.2016963958696,0.0676586484738149
"2",0.0221376745986535,1.03,0.31907946536602,17.961112685964,-39.8338130212159,1214.15618896,0.11,0,0.08,0.04,0.52,0,1,1,2.67913624164325,-0.0274721563605128,-155300454723.665,0.314711639070007,-0.042838934246975,2014,1,5,24.7116523467428,0.0295588022415444
"3",0.112448279346025,1.54,0.87826268387783,37.6859828899195,93.5308843190523,861.401878004897,0.11,0.01,0.09,0.06,0.55,0,1,1,4.12723279054408,0.265570674448892,-115055005692.988,1.68092636605572,0.0388677431258822,2015,1,5,24.8016698041879,0.431782416425538
"4",-0.0616,0.36,0.442447568679424,25.7506886816993,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,0.641199442701823,-0.334393723421004,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-2.32527117689775,0.9952,5.93,-86.3672953074148,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-0.697489727850048
"6",0.1587,0.69081437126776,0.462252735160583,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.00425374703006764
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.0137831010842896,1.53,-0.39354818428306,-23.1923428175691,101.644673096081,-4828.55434275754,0,0,0,0,0.1,0,0,0,-1.77545970749914,0.266594978207254,-48117533144.5615,1.94587936650084,0.081231116123042,2014,3,1,23.5206935028266,0.425267735404344
"9",-0.0499692759481552,1.63,-0.0187385698112195,10.0718727713126,81.0200161780551,-2373.77548398112,0.06,0,0,0,0.16,0,0,0,-0.962722459902793,0.0745823596756911,-587328968352.24,0.100695664640629,-0.0755768442571862,2015,3,1,21.3228408689184,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
