"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0601278590752514,1.07,0.577663787544825,27.5142739996099,34.5921307015963,7975.20964849722,0.72,0.54,0.57,0.79,0.71,0,1,1,3.89067865215916,0.106816143166303,170317255235.952,1.00869990729994,0.0402619842881623,2013,1,5,26.1459924754063,0.0676586484738149
"2",-0.00936398085974641,1.03,-0.39757506298314,-16.6157709826405,50.1289286729064,-1987.06935789615,0.11,0,0.08,0.04,0.52,0,1,1,-1.85452427079086,0.0438048421403497,-150510500030.884,0.314711639070007,-0.042838934246975,2014,1,5,23.9348813729423,0.0295588022415444
"3",0.0630127128529342,1.54,0.342662533637895,6.79646639006492,53.0807778373739,6879.02910751177,0.11,0.01,0.09,0.06,0.55,0,1,1,-0.990680170735961,0.195879497057024,488299293619.516,1.68092636605572,0.0388677431258822,2015,1,5,27.098431588732,0.431782416425538
"4",-0.0616,0.36,0.113552598991869,5.64353811480092,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,1.62783243373537,-0.0735100297352912,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-5.08148900153267,0.9952,5.93,-144.527314829454,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-2.824751688721
"6",0.1587,2.00896976233064,0.538626297639159,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.066709859074715
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",-0.0127402931739696,1.53,-0.186583618513553,2.92228657215878,52.3907012940424,-1663.50998197345,0,0,0,0,0.1,0,0,0,0.523866689621144,0.045699860698909,271854051870.991,1.94587936650084,0.081231116123042,2014,3,1,23.0796522851044,0.425267735404344
"9",-0.0593195778263311,1.63,-1.26491818011374,-49.3784695044955,145.575060985392,-12994.3025884903,0.06,0,0,0,0.16,0,0,0,-4.06975963209483,-0.0214832182143719,246183396174.986,0.100695664640629,-0.0755768442571862,2015,3,1,24.1607465676815,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
"13",0.191557348717258,3.49392790650824,0.788897862972984,22.02,29.0790820180617,2.83,0.13,0.07,0.16,0.22,0.28,0,1,1,3.1817,0.2197,2.9198e+10,1.5653780897793,0.042181102355241,2013,5,5,24.0973660507242,2.2546286580107
"14",0.0624,1.62454954552838,0.4353,21.03,26.7,1.09,0.03,0.02,0.03,0.04,0.41,0,1,1,6.0649,0.0889,2.7547e+10,1.57707234982411,-0.0549208530042889,2014,5,5,24.0391594736941,0.478696746568758
"15",0.1092,2.16234662814396,0.535267543824417,18.48,32.47,2.45,0.04,0.02,0.05,0.07,0.47,0,1,1,7.4119,0.225,5.305e+10,1.3358525292876,0.0474591096876286,2015,5,5,24.6945007020064,0.2242801369322
"16",0.0172,0.92,0.1314,6.55,35.89,9.81,0,0,0,0,0.13,0,0,0,0.6214,0.0032,19796095000,0.742625084707307,-0.0239918164236638,2013,6,5,23.7087505329738,-0.083381608939051
"17",0.0016,0.9,0.0179,9.36,72.86,8.05,0,0,0,0,0.14,0,0,0,1.1287,3e-04,24904916000,0.725509368341039,-0.00938741586131097,2014,6,5,23.9383310506493,-0.105360515657826
"18",0.014,0.96,0.2915,31.92,30.776917273504,6.33,0.06,0,0,0,0.2,0,0,0,3.3794,0.0028,30755802000,0.468147190753278,0.0601803856816807,2015,6,5,24.1493444963274,-0.0408219945202552
"19",0.0597,1.23,0.1091,2.33,18.83,16.31,0.08,0.15,0.35,0.12,0.29,0,1,1,0.1346,0.1171,4.2953e+10,1.84355580390044,-0.0481446412909056,2013,7,5,24.4833723315986,0.207014169384326
"20",0.0547,1.66,0.0995,2.82,33.77,14.27,0.01,0.02,0.03,0.02,0.37,0,1,1,0.1583,0.1123,4.1275e+10,0.832397643855632,0.0118924378901004,2014,7,5,24.4435228267526,0.506817602368452
"21",0.104,1.63,0.202,3.03,14.28,14.4,0.01,0.01,0.05,0.01,0.38,0,1,1,0.2768,0.2158,4.1247e+10,1.44857963539465,0.0311116643961698,2015,7,5,24.4428442198096,0.488580014818671
"22",0.0401,1.69,0.1243,4.74,39.04,4.71,0.43,0.4,0.02,0.2,0.39,1,0,1,1.3023,0.0738,1681851000,0.846682324054431,-0.0165347661272721,2013,8,6,21.2431608095554,0.524728528934982
"23",0.039,1.7,0.1297,4.24,31.84,5.02,0.03,0.07,0.03,0.01,0.52,1,1,1,1.3839,0.0665,1850700000,0.743221605521034,0.0367951634510975,2014,8,6,21.338829782848,0.53062825106217
"24",0.047,1.71,0.1407,4.48,31.04,5.5,0.04,0.09,0.01,0.05,0.57,1,1,1,1.2886,0.0817,1990212000,1.45288905135402,-0.0630325085882382,2015,8,6,21.4115070026719,0.536493370514568
"25",0.181165202593118,2.62,0.857676393133102,31.7127900590949,46.1611268121894,-5081.88018029321,0.87,0.99,0.92,0.83,0.84,1,1,1,5.27938055870408,0.184601109720667,294704871908.21,0.550999847598482,0.0376753471009873,2013,9,7,25.8421670004651,0.963174317773006
"26",0.121643837382788,3.2,1.326344263715,56.2746547006158,39.3135384683092,-497.658573845978,0.09,0.12,0.09,0.13,0.83,1,1,1,5.63811265070905,0.193511582819866,285146021746.681,1.96526093531432,-0.0122108921118647,2014,9,7,23.1522160212573,1.16315080980568
"27",0.122217080588148,3.82,0.463790917970794,9.04763479317998,-12.5482523795388,-1914.95978239842,0.08,0.08,0.03,0.06,0.62,1,1,1,1.97011176325894,0.144583785573318,-124364663761.307,0.973483730024112,0.0477791915343898,2015,9,7,23.2679259469048,1.34025042261848
"28",0.227758178211257,1.77,1.02559501964071,31.9875425376375,-89.1085468021846,-8821.487080787,0.48,0.59,0.3,0.55,0.56,1,0,1,2.15833113350308,0.124055500431679,-343139991055.415,1.31523601875755,0.0246039468929499,2013,10,7,23.2527963661521,0.570979546585738
"29",0.0609677925347038,1.95,-0.0877162671353384,-12.849384212197,3.92756041278906,5887.20568998325,0.08,0.07,0.04,0.08,0.51,1,0,1,-1.02314473780302,0.144022443571747,-25511705410.9785,1.54411687971311,0.0236277206132968,2014,10,7,24.580004369023,0.667829372575655
"30",0.00129527600067796,2.31,-0.666145182386108,-31.7690425478714,41.7100523422927,17130.0613626333,0.09,0.07,0.05,0.09,0.53,1,0,1,-5.79124638033194,-0.0458790197826811,-9235689075.98274,1.10791875763138,-0.0775545470087128,2015,10,7,23.6406199093385,0.837247524533702
"31",0.0318,0.48,0.0691,1.35,17.94,30.61,0.09,0.55,0,0.06,0.19,1,0,0,0.2653,0.0149,4.3752e+10,0.664424226349584,0.0566792627988099,2013,11,2,24.5018031629909,-0.7339691750802
"32",0.0538,0.64,0.1124,1.52,16.42,30.86,0.01,0.07,0,0.02,0.33,1,1,0,0.2839,0.0277,4.4027e+10,0.823355470888378,-0.0124982423959382,2014,11,2,24.5080689190305,-0.446287102628419
"33",0.0453,0.48,0.1013,1.35,14.09,30.14,0.02,0.06,0,0.01,0.32,1,1,0,0.3229,0.0273,4.0157e+10,1.18451195431639,0.0307973521119467,2015,11,2,24.4160626083444,-0.7339691750802
"34",0.0404,0.97,0.2246,5.98,26.14,12.99,0.38,0.61,0,0.47,0.47,1,0,0,0.002,0.1205,38321800000,0.634522853152042,-0.00114165492930315,2013,12,7,24.369284761806,-0.0304592074847086
"35",0.0404,0.86,0.2336,6.49,25.58,11.56,0.07,0,0,0,0.28,1,0,0,0.0019,0.1237,43503100000,0.808633188727693,-0.0206149652702033,2014,12,7,24.4960980368697,-0.150822889734584
"36",0.0416,0.94,0.3196,8.44,26.8,9.19,0.07,0,0,0,0.28,1,0,0,0.4743,0.134,39899500000,0.774137608943962,0.00484322286178353,2015,12,7,24.4096296294354,-0.0618754037180875
