"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0635382014467758,1.07,0.0742365051014927,0.729819373518144,31.6864290728349,-3240.35375058575,0.72,0.54,0.57,0.79,0.71,0,1,1,1.1007299982486,0.261335369002005,-253106444861.624,1.00869990729994,0.0402619842881623,2013,1,5,25.4345652603103,0.0676586484738149
"2",0.0910705791467017,1.03,0.277134220009633,1.6530009190304,-77.3627184077586,855.94786876548,0.11,0,0.08,0.04,0.52,0,1,1,3.40877172542402,-0.0546432911184934,-149541673111.305,0.314711639070007,-0.042838934246975,2014,1,5,23.3197661062588,0.0295588022415444
"3",0.165429947721224,1.54,0.520452852566639,5.74388564290074,-19.6944473738814,-12433.206680458,0.11,0.01,0.09,0.06,0.55,0,1,1,1.43096321613091,0.539416923003773,57933287042.6583,1.68092636605572,0.0388677431258822,2015,1,5,24.9205648731535,0.431782416425538
"4",-0.0616,0.36,0.16657551982512,3.32502809063886,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,4.21128793682228,-0.258926589875901,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-4.26762297212471,0.9952,5.93,-201.019544853426,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-0.985953516076246
"6",0.1587,0.693180495943306,0.64819398608833,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,-0.178615718215817
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.082291528645704,1.53,0.393949172658247,11.5784837331506,67.203644896424,-14091.4837272773,0,0,0,0,0.1,0,0,0,0.997248474248275,0.747619564191721,-215010700134.999,1.94587936650084,0.081231116123042,2014,3,1,22.3585766857014,0.425267735404344
"9",-0.0348557251686535,1.63,-0.0854900666615452,4.971647285819,124.304477488043,1960.06770962281,0.06,0,0,0,0.16,0,0,0,2.49843971393988,-0.0890313344688595,458174742910.617,0.100695664640629,-0.0755768442571862,2015,3,1,24.1386732824751,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
