"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0965705379799395,1.07,0.153148477989345,-0.860708932622896,36.2167552570919,-1586.78493807437,0.72,0.54,0.57,0.79,0.71,0,1,1,-1.63345627404555,0.237531730502085,153034968631.147,1.00869990729994,0.0402619842881623,2013,1,5,24.2474756337115,0.0676586484738149
"2",0.11315695053198,1.03,-0.246411572735873,-26.870914630781,-25.4179524843312,-5150.39877189843,0.11,0,0.08,0.04,0.52,0,1,1,0.953253152856281,0.00380171378149291,158849610432.69,0.314711639070007,-0.042838934246975,2014,1,5,24.8232154496218,0.0295588022415444
"3",0.0934741867894317,1.54,0.243859190620638,-4.59808787747366,-47.7582888733345,3649.6943655251,0.11,0.01,0.09,0.06,0.55,0,1,1,2.00874854406048,0.019794271819369,-546078630118.895,1.68092636605572,0.0388677431258822,2015,1,5,22.9850448209425,0.431782416425538
"4",-0.0616,0.36,0.720462090896617,46.3793432408437,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,0.846454408241314,-0.0160764755682361,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-2.87939813049063,0.9952,5.93,-151.140970006941,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-0.396920525345086
"6",0.1587,2.31048503471888,0.616749550242726,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,1.83112362399339
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.0785485744495159,1.53,0.371145746971355,16.6115958040759,-22.9601913032909,3202.27231693796,0,0,0,0,0.1,0,0,0,1.35058887264065,0.654985198075498,-315279998397.387,1.94587936650084,0.081231116123042,2014,3,1,22.1570332722662,0.425267735404344
"9",0.0539549485076586,1.63,0.231122086811339,5.73613886004601,82.6123520352219,-2125.92448141737,0.06,0,0,0,0.16,0,0,0,3.73990202795606,-0.258952527357139,71532606359.6641,0.100695664640629,-0.0755768442571862,2015,3,1,24.6596817808196,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
