"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.209529014891734,1.07,-0.053436821819357,-22.0415866926787,-89.4033538171366,4206.23043875046,0.72,0.54,0.57,0.79,0.71,0,1,1,-1.97300975988408,0.271195669719979,425905099813.76,1.00869990729994,0.0402619842881623,2013,1,5,25.4664532947603,0.0676586484738149
"2",0.100482576311649,1.03,-0.596867221444548,-39.5090449498776,-20.9956535847894,676.085018828922,0.11,0,0.08,0.04,0.52,0,1,1,-2.60029735036446,0.456359843315016,391126589661.694,0.314711639070007,-0.042838934246975,2014,1,5,23.7362737027119,0.0295588022415444
"3",0.06704035543563,1.54,1.44352672883758,56.134621939071,-5.31348019941796,-3047.46007459179,0.11,0.01,0.09,0.06,0.55,0,1,1,8.2715987926707,0.904045676785886,-422633397088.306,1.68092636605572,0.0388677431258822,2015,1,5,22.9881613993604,0.431782416425538
"4",-0.0616,0.36,-1.06135308624058,-41.9307173631345,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,-5.34561068811604,-0.560679381611443,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-4.85023761744741,0.9952,5.93,-109.089796925473,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-1.41438628691165
"6",0.1587,1.01603379374494,0.536975667127515,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.792500860654691
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.0685607817717245,1.53,-0.463224911945805,-22.7147484190472,109.544791114505,-12873.7960598939,0,0,0,0,0.1,0,0,0,-2.98074026608904,-0.128769874184289,103806340468.038,1.94587936650084,0.081231116123042,2014,3,1,22.007342999061,0.425267735404344
"9",0.0776648689663918,1.63,0.0870811299417641,0.810361836687991,-0.43451743157549,-11634.6009752358,0.06,0,0,0,0.16,0,0,0,2.21717173794654,0.0840134158965653,-49152767713.4279,0.100695664640629,-0.0755768442571862,2015,3,1,22.5648114026733,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
"13",-0.046538698273527,2.4959101508033,0.207243024591532,22.02,59.0709807117751,2.83,0.13,0.07,0.16,0.22,0.28,0,1,1,3.1817,0.2197,2.9198e+10,1.5653780897793,0.042181102355241,2013,5,5,24.0973660507242,0.78292118830259
