"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0745023714294043,1.07,1.10947908527038,47.04527133704,-23.8397165158248,-5151.96233103881,0.72,0.54,0.57,0.79,0.71,0,1,1,6.03942870183011,-0.851290693326859,233320717959.071,1.00869990729994,0.0402619842881623,2013,1,5,24.9609404159902,0.0676586484738149
"2",0.0714855741051855,1.03,-0.292174944382828,-19.9158599571614,-53.049901070255,8259.68770461157,0.11,0,0.08,0.04,0.52,0,1,1,-3.1424542251701,0.23144762767872,59961263076.0107,0.314711639070007,-0.042838934246975,2014,1,5,24.7181422453863,0.0295588022415444
"3",0.118777133277278,1.54,1.57441686442533,62.4811071697437,53.8866537627905,2073.62861153122,0.11,0.01,0.09,0.06,0.55,0,1,1,8.98135265988525,-0.427255694556076,-6271593975.63199,1.68092636605572,0.0388677431258822,2015,1,5,23.5482875455589,0.431782416425538
"4",-0.0616,0.36,-1.30051263511806,-48.3267539793552,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,-6.3903385102721,-0.430668739821508,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-3.57543707445443,0.9952,5.93,-174.731243968775,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-1.75983361976803
"6",0.1587,1.98592620872193,0.586644520803947,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,-0.0581975819714636
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",-0.011396981310651,1.53,0.30080960337667,24.4343607546041,170.047133502248,13191.797619933,0,0,0,0,0.1,0,0,0,2.97938520239744,-0.489562361422381,-69193831100.301,1.94587936650084,0.081231116123042,2014,3,1,23.7594103328377,0.425267735404344
"9",0.16559346040012,1.63,-0.0743583676478797,-14.0646660350578,-30.145885617846,-14862.5835180351,0.06,0,0,0,0.16,0,0,0,-0.626808802244322,0.0144937100024212,-144999303146.127,0.100695664640629,-0.0755768442571862,2015,3,1,23.5578766367997,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,7,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,7,26.4044072597882,0.774727167552368
