"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","Industry","FirmSize","LogTobinsQ"
"1",0.0670936161707762,1.07,-0.237455781093186,-14.521952428714,-12.4727936086756,18.8561189533116,0.72,0.54,0.57,0.79,0.71,0,1,1,-0.665773520136218,0.263518875505776,-74702005851.5408,1.00869990729994,0.0402619842881623,2013,1,5,25.2093246673363,0.0676586484738149
"2",0.0212682847311149,1.03,-1.67967542756772,-58.6345916755293,-49.264930521002,61.1313373243284,0.11,0,0.08,0.04,0.52,0,1,1,-3.08867156046327,0.286832344810077,328981873098.92,0.314711639070007,-0.042838934246975,2014,1,5,25.0377097790615,0.0295588022415444
"3",0.0938281172901065,1.54,-0.904314804458186,-33.9590555918467,-76.4380502360002,41.5816421432073,0.11,0.01,0.09,0.06,0.55,0,1,1,-3.0146809264137,0.286296264067031,365351589790.65,1.68092636605572,0.0388677431258822,2015,1,5,23.8579305854439,0.431782416425538
"4",-0.0616,0.36,-0.577580230803828,-17.3694206375047,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,-0.267973163370368,0.0216537080463438,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,6,24.4675326931399,-1.02165124753198
"5",0.0653,-5.19193848704574,0.9952,5.93,-252.738900121152,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,6,24.5022373345869,-1.8383997094876
"6",0.1587,2.15009273480745,0.433709312910635,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,6,24.6030755200099,0.427762534213469
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,1,22.4397222098879,0.350656871613169
"8",0.110295337602916,1.53,0.466952292350634,13.1648796634708,66.135815140961,26.7899982067048,0,0,0,0,0.1,0,0,0,1.10512399400937,0.264542688116824,-174284426037.254,1.94587936650084,0.081231116123042,2014,3,1,24.2587329356764,0.425267735404344
"9",-0.0166892864900821,1.63,0.097832676634987,8.93291415412219,151.947307874107,29.1978142675329,0.06,0,0,0,0.16,0,0,0,-0.955656099302646,-0.135234131350377,-114491406074.084,0.100695664640629,-0.0755768442571862,2015,3,1,23.499497649112,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,7,26.1401836827305,0.779324876800998
