"","Roa","TobinsQ","Roe","PB_ratio","PE_ratio","BookValue_EquityPerShare","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","GreenScore","SustainableThemedCommitment","SustainabilityPayLink","AuditScore","Leverage","NetMargin","Assets","Beta","AlphaJensen","Year","Companies","FirmSize","LogTobinsQ"
"1",0.164467031006678,1.07,0.387836451816627,6.81626496894921,-47.7425420851836,72.291326287127,0.72,0.54,0.57,0.79,0.71,0,1,1,0.197698067184015,0.245813653936241,-270141456325.752,1.00869990729994,0.0402619842881623,2013,1,22.7954822221606,0.0676586484738149
"2",0.109486054626697,1.03,0.0374294867091122,-4.80286819829323,31.9463649348296,36.4064000668325,0.11,0,0.08,0.04,0.52,0,1,1,0.0730990636489998,0.126954475434002,166435032085.752,0.314711639070007,-0.042838934246975,2014,1,24.5162794078793,0.0295588022415444
"3",0.0844331055289744,1.54,0.737207341871382,25.8067858224418,-49.7640506612212,34.1948052121567,0.11,0.01,0.09,0.06,0.55,0,1,1,5.74935685644379,0.0932020800186816,565155827409.848,1.68092636605572,0.0388677431258822,2015,1,24.7143045329244,0.431782416425538
"4",-0.0616,0.36,-0.0376428441628893,-3.57438652655991,1.53,-13.92,0.14,0.16,0.23,0.05,0.29,1,1,0,1.62588448500154,0.0147250078520931,4.2278e+10,4.00362770015547,-0.0398247181737621,2013,2,24.4675326931399,-1.02165124753198
"5",0.0653,-0.991133674190948,0.9952,5.93,-40.1723535548048,2.9,0.03,0,0,0.01,0.3,1,1,0,8.0139,0.0676,4.3771e+10,0.577307617946443,0.100273036906597,2014,2,24.5022373345869,-0.791050673907155
"6",0.1587,1.13894552176678,0.529318854894216,7.08,6.01,9.34,0.05,0.03,0.06,0,0.39,1,1,0,3.2529,0.1857,4.8415e+10,0.790461094551201,0.0431280071554794,2015,2,24.6030755200099,0.799801587430997
"7",0.0779,1.42,0.2787,4.77,17.35,20.79,0,0,0,0,0,0,0,0,0.6943,0.0603,5564774000,0.973092713091747,0.0646331110505717,2013,3,22.4397222098879,0.350656871613169
"8",0.119000352555223,1.53,-0.0544923772907445,-5.96402083088695,66.0577671642067,42.621769555342,0,0,0,0,0.1,0,0,0,-2.22673690659048,0.236564394081501,-88993722208.3386,1.94587936650084,0.081231116123042,2014,3,22.5299446022299,0.425267735404344
"9",0.0414092244051949,1.63,0.484296009412203,23.1124121946896,43.2675668878878,12.9842061767361,0.06,0,0,0,0.16,0,0,0,1.70979542710021,-0.0114533412200787,-132191747617.966,0.100695664640629,-0.0755768442571862,2015,3,23.0981033081774,0.488580014818671
"10",0.1792,2.18,0.2893,3.82,13.24,20.77,0.96,0.96,0.94,0.92,0.57,0,0,0,0.1308,0.2128,2.25184e+11,-0.0533221761606803,0.0103605666461802,2013,4,26.1401836827305,0.779324876800998
"11",0.1928,2.54,0.3736,5.65,16.71,21.17,0.13,0.11,0.14,0.11,0.75,0,1,1,0.2636,0.2225,2.61894e+11,1.99369967272456,-0.0734098713393379,2014,4,26.2912056786902,0.932164081030445
"12",0.1922,2.17,0.4279,5.36,12.47,23.13,0.15,0.12,0.11,0.1,0.74,0,1,1,0.4148,0.2287,2.93284e+11,1.11977964123371,-0.0925911028227361,2015,4,26.4044072597882,0.774727167552368
"13",0.0763282490050843,2.24814949452427,0.638365648833528,22.02,-33.0148128733462,2.83,0.13,0.07,0.16,0.22,0.28,0,1,1,3.1817,0.2197,2.9198e+10,1.5653780897793,0.042181102355241,2013,5,24.0973660507242,0.405242717727541
"14",0.0624,1.68376949516907,0.4353,21.03,26.7,1.09,0.03,0.02,0.03,0.04,0.41,0,1,1,6.0649,0.0889,2.7547e+10,1.57707234982411,-0.0549208530042889,2014,5,24.0391594736941,0.797725098453423
"15",0.1092,1.87302180404753,0.668137362864131,18.48,32.47,2.45,0.04,0.02,0.05,0.07,0.47,0,1,1,7.4119,0.225,5.305e+10,1.3358525292876,0.0474591096876286,2015,5,24.6945007020064,1.06886943194867
